timestamp,price,volume
2023-01-01 00:00:00,99.85858591491468,1622
2023-01-01 00:30:00,99.80883555158405,7839
2023-01-01 01:00:00,99.00809054516287,5940
2023-01-01 01:30:00,99.68866724986503,4949
2023-01-01 02:00:00,100.1536336775204,1625
2023-01-01 02:30:00,99.77205946744834,3236
2023-01-01 03:00:00,99.86632311562101,3148
2023-01-01 03:30:00,99.6364998035817,6878
2023-01-01 04:00:00,100.03452121428113,8484
2023-01-01 04:30:00,99.80856877298639,6136
2023-01-01 05:00:00,99.60322925946785,1826
2023-01-01 05:30:00,98.94674455457691,7711
2023-01-01 06:00:00,97.88600256073238,6630
2023-01-01 06:30:00,97.64497779061314,9665
2023-01-01 07:00:00,98.04610679977515,2204
2023-01-01 07:30:00,98.176752341362,9713
2023-01-01 08:00:00,97.87918578401784,8139
2023-01-01 08:30:00,97.61130484515205,6562
2023-01-01 09:00:00,97.67557669877576,9009
2023-01-01 09:30:00,97.75837659499577,7453
2023-01-01 10:00:00,97.67095472436533,6477
2023-01-01 10:30:00,97.16322186480593,1644
2023-01-01 11:00:00,96.43961004538603,7895
2023-01-01 11:30:00,95.57575339447574,2966
2023-01-01 12:00:00,94.81905964343807,9314
2023-01-01 12:30:00,94.93882388008547,7918
2023-01-01 13:00:00,95.04461022868296,1563
2023-01-01 13:30:00,94.70596192897544,7744
2023-01-01 14:00:00,94.77816190542929,5660
2023-01-01 14:30:00,94.39962660344392,4159
2023-01-01 15:00:00,94.57578307330917,7290
2023-01-01 15:30:00,95.1115060586516,6855
2023-01-01 16:00:00,95.26091777334125,1768
2023-01-01 16:30:00,94.43687692782271,5589
2023-01-01 17:00:00,93.223030429788,7971
2023-01-01 17:30:00,93.0847084451629,9527
2023-01-01 18:00:00,94.28046546552572,7294
2023-01-01 18:30:00,94.18329423549811,2885
2023-01-01 19:00:00,94.20576825512805,7903
2023-01-01 19:30:00,93.9318601256468,6279
2023-01-01 20:00:00,93.85042919162446,7074
2023-01-01 20:30:00,94.40108384406328,3230
2023-01-01 21:00:00,95.13108842801736,2243
2023-01-01 21:30:00,95.05601446485312,9030
2023-01-01 22:00:00,95.12598173419298,8974
2023-01-01 22:30:00,94.93793703565788,5451
2023-01-01 23:00:00,95.71563738944408,9597
2023-01-01 23:30:00,95.0374238321348,6481
2023-01-02 00:00:00,95.65107577442285,5264
2023-01-02 00:30:00,96.42650834659614,2332
