timestamp,price,volume
2023-01-01 00:00:00,100.75372223434462,5506
2023-01-01 01:00:00,99.11219920183966,1016
2023-01-01 02:00:00,98.17457378625406,5836
2023-01-01 03:00:00,98.53267348883475,1428
2023-01-01 04:00:00,97.81808909425867,3797
2023-01-01 05:00:00,98.53178936242814,2678
2023-01-01 06:00:00,98.87823990693143,8835
2023-01-01 07:00:00,98.98378983546245,7515
2023-01-01 08:00:00,99.25419693970312,6382
2023-01-01 09:00:00,99.26057584260033,7513
2023-01-01 10:00:00,99.20121595113098,5996
2023-01-01 11:00:00,99.06277484868035,3989
2023-01-01 12:00:00,99.2096553156054,3290
2023-01-01 13:00:00,99.1919663343657,2677
2023-01-01 14:00:00,98.99270664565418,9753
2023-01-01 15:00:00,98.07761908879002,4913
2023-01-01 16:00:00,97.58173224072088,1317
2023-01-01 17:00:00,97.45746384260887,7204
2023-01-01 18:00:00,97.02645655697626,2177
2023-01-01 19:00:00,96.16644458953034,5910
2023-01-01 20:00:00,96.97676885063291,6926
2023-01-01 21:00:00,96.79655573278006,4653
2023-01-01 22:00:00,96.31386993561459,6595
2023-01-01 23:00:00,95.65885972445834,9425
